mode,time,x,y,theta,linear_vel,angular_vel,pos_err,ang_err,err_it,err_ct,leader_x,leader_y,hdg_to_leader
3,27.001005952,1.7335466449335104,12.343687050158413,3.856086816124972,0.282187881645169,0.057326508707311596,1.410939408225845,0.057326508707311596,0.0,0.0,-2.896618031107089,7.854886219980436,-2.371695428684317
3,27.101127228,1.7227452410329382,12.343477011724204,3.857177646907468,0.2897714188221205,0.05431223158780085,1.4488570941106023,0.05431223158780085,0.0,0.0,-2.9360721829191427,7.840637949186263,-2.373217972124741
3,27.201143757,1.714104117158764,12.3433089806608,3.8582684776899647,0.29584164793136764,0.051698857364880446,1.4792082396568382,0.051698857364880446,0.0,0.0,-2.967635504368786,7.8292393327089425,-2.3744257726770903
3,27.298984212,1.7071912190643803,12.34317455675818,3.8582684776899647,0.30069997571063445,0.050491056812530744,1.5034998785531721,0.050491056812530744,0.0,0.0,-2.992886162533456,7.820120439369068,-2.3753855351603477
3,27.399135213,1.7016608998351563,12.343067017162031,3.8582684776899647,0.30458799537383713,0.049531294329273834,1.5229399768691856,0.049531294329273834,0.0,0.0,-3.0130866880602367,7.812825324697169,-2.376149235363411
3,27.498928451,1.6972366447030165,12.342980985327097,3.8593593084724613,0.3076992713879186,0.04767676334371451,1.5384963569395929,0.04767676334371451,0.0,0.0,-3.029247108984139,7.806989232959649,-2.37675758384626
3,27.498928451,1.6972366447030165,12.342980985327097,3.8593593084724613,0.3076992713879186,0.04767676334371451,1.5384963569395929,0.04767676334371451,0.0,0.0,-3.029247108984139,7.806989232959649,-2.37675758384626
3,27.498928451,1.6972366447030165,12.342980985327097,3.8593593084724613,0.3076992713879186,0.04767676334371451,1.5384963569395929,0.04767676334371451,0.0,0.0,-3.029247108984139,7.806989232959649,-2.37675758384626
3,27.744530505,1.693697240346065,12.342912160017168,3.8626318008199507,0.31218084118506373,0.043310905938573896,1.5609042059253184,0.043310905938573896,0.0,0.0,-3.052518115315549,7.798585260541587,-2.377921605931407
3,27.899702611,1.514237726315183,12.28851468880126,3.861540970037454,0.29992625919645344,0.05586328796111406,1.499631295982267,0.05586328796111406,0.0,0.0,-3.078471615504622,7.751119210931639,-2.365781049181018
3,27.999710262,1.476580648529538,12.27710013704968,3.861540970037454,0.2995094528427115,0.061303120637722586,1.4975472642135577,0.061303120637722586,0.0,0.0,-3.0992344161583576,7.713146371243679,-2.36034121650441
3,28.100641594,1.4464549863010225,12.267968495648418,3.8648134623849435,0.2992037107628436,0.06238490688002418,1.4960185538142179,0.06238490688002418,0.0,0.0,-3.129132847893791,7.658465482219434,-2.352502090665157
3,28.100641594,1.4464549863010225,12.267968495648418,3.8648134623849435,0.2992037107628436,0.06238490688002418,1.4960185538142179,0.06238490688002418,0.0,0.0,-3.129132847893791,7.658465482219434,-2.352502090665157
3,28.271995295,1.4223544557644932,12.260663182527407,3.8669951239499363,0.2989768598284185,0.06368809256449293,1.4948842991420923,0.06368809256449293,0.0,0.0,-3.1397634018184544,7.639023388115899,-2.349713362785119
3,28.409771982,1.387649693600811,12.250143532043996,3.8713584470799223,0.2986779194923365,0.06434499206224409,1.4933895974616824,0.06434499206224409,0.0,0.0,-3.1550713981132796,7.61102677279643,-2.345696360319754
3,28.409771982,1.387649693600811,12.250143532043996,3.8713584470799223,0.2986779194923365,0.06434499206224409,1.4933895974616824,0.06434499206224409,0.0,0.0,-3.1550713981132796,7.61102677279643,-2.345696360319754
3,28.563808225,1.375310221604324,12.246403212117922,3.8746309394274117,0.2985795196757987,0.0628580074324212,1.4928975983789936,0.0628580074324212,0.0,0.0,-3.160514242245284,7.601072421209566,-2.344267762927417
3,28.707528302,1.3654386440071344,12.24341095570301,3.877903431774901,0.2984450980090973,0.06215710854445877,1.4922254900454863,0.06215710854445877,0.0,0.0,-3.1648685172996482,7.593108939940074,-2.3431247668602264
3,28.802709966,1.255755003302,12.279132279956512,3.8822667549048866,0.2998439691669882,0.05809388827246842,1.4992198458349408,0.05809388827246842,0.0,0.0,-3.1683519368406627,7.586738154924482,-2.342824664002231
3,28.906206023,1.2167563752165758,12.291833195246646,3.8822667549048866,0.3006930877359366,0.08140766503476549,1.503465438679683,0.08140766503476549,0.0,0.0,-3.1733680605274928,7.457473702859774,-2.308073412495452
3,28.906206023,1.2167563752165758,12.291833195246646,3.8822667549048866,0.3006930877359366,0.08140766503476549,1.503465438679683,0.08140766503476549,0.0,0.0,-3.1733680605274928,7.457473702859774,-2.308073412495452
3,29.103166554,1.1605983514267861,12.310122514591784,3.8888117395998654,0.31045926294396103,0.0953818716253334,1.552296314719805,0.0953818716253334,0.0,0.0,-3.175151571422938,7.411513008493845,-2.2989916959543875
3,29.234130506,1.14063105472136,12.316625383270901,3.8931750627298514,0.31406329550881723,0.09823958518537879,1.570316477544086,0.09823958518537879,0.0,0.0,-3.17771982821783,7.3453296088597355,-2.28602251914209
3,29.315821181,1.1246572163520636,12.321827677898156,3.8986292166423335,0.3169956116078746,0.09853357139516206,1.5849780580393729,0.09853357139516206,0.0,0.0,-3.178632986077685,7.3217977336098485,-2.2814425213745055
3,29.315821181,1.1246572163520636,12.321827677898156,3.8986292166423335,0.3169956116078746,0.09853357139516206,1.5849780580393729,0.09853357139516206,0.0,0.0,-3.178632986077685,7.3217977336098485,-2.2814425213745055
3,29.512730125,1.1016548899042415,12.329318983141114,3.907355862902305,0.3212941773736635,0.09803899637505964,1.6064708868683173,0.09803899637505964,0.0,0.0,-3.1799479326924085,7.2879118331236,-2.274876458298474
3,29.609492384,1.0934762855033244,12.331982558426395,3.913900847597284,0.3228440389209201,0.09440800128382776,1.6142201946046004,0.09440800128382776,0.0,0.0,-3.1804154694061095,7.2758635127049045,-2.2725501937424597
3,29.699094946,1.0934762855033244,12.331982558426395,3.9193550015097665,0.32409199887606643,0.09128011192736007,1.6204599943803322,0.09128011192736007,0.0,0.0,-3.18078949877707,7.266224856369949,-2.2716545080339183
3,29.829610727,1.0180533824388034,12.41587845350312,3.9248091554222486,0.3256130519969137,0.08672164372341928,1.6280652599845684,0.08672164372341928,0.0,0.0,-3.181088721771361,7.147319004938167,-2.2437169551294134
3,29.900346895,0.9912363503497468,12.445708104945494,3.9269908169872414,0.3474496365269259,0.11247753506293101,1.7372481826346293,0.11247753506293101,0.0,0.0,-3.1813281009205103,7.052194324266793,-2.229247636441281
